"stop_id","rte","dir","GEOID","area","total_area","area_proportion"
7144,34,0,"41005021400",27376.6286159403,1591686.03110786,0.0171997668389948
7144,34,0,"41005020800",1609.1143974923,1591686.03110786,0.0010109496257703
5312,34,0,"41005021200",1748336.9422078,4728600.07115652,0.369736690753844
5312,34,0,"41005021400",1836046.49819279,4728600.07115652,0.388285427095494
5312,34,0,"41005020800",1122982.20098231,4728600.07115652,0.237487244445194
5312,34,0,"41005021500",21234.4297736168,4728600.07115652,0.00449063770546856
4820,34,0,"41005021200",3044583.99339017,3446719.9189055,0.883327936421643
4820,34,0,"41005021400",402135.925515334,3446719.9189055,0.116672063578357
4821,34,0,"41051006300",97392.5503974791,3566470.06578658,0.0273078277963898
4821,34,0,"41005021200",3469077.5153891,3566470.06578658,0.97269217220361
4847,34,0,"41051006300",427721.032553053,5607070.34869851,0.076282444476969
4847,34,0,"41005021200",3589470.13597307,5607070.34869851,0.640168557329808
4847,34,0,"41005020100",1589879.18017239,5607070.34869851,0.283548998193223
13756,34,0,"41005021300",10480.9405799829,5742638.98966237,0.00182510873465147
13756,34,0,"41005021200",4259951.88117049,5742638.98966237,0.741810844951085
13756,34,0,"41005020100",1472206.1679119,5742638.98966237,0.256364046314264
4841,34,0,"41005021300",1882826.71662569,4488364.8596136,0.419490566278914
4841,34,0,"41005021200",2523161.60853986,4488364.8596136,0.562156082996575
4841,34,0,"41005020200",50453.9275330489,4488364.8596136,0.0112410486025845
4841,34,0,"41005020100",31922.6069150081,4488364.8596136,0.00711230212192604
4823,34,0,"41005021300",4182613.97557587,4228207.98945079,0.989216705046516
4823,34,0,"41005020200",45594.0138749238,4228207.98945079,0.0107832949534836
4858,34,0,"41005021300",3993924.16828585,4058582.34759481,0.984068777279515
4858,34,0,"41005020200",64658.1793089597,4058582.34759481,0.0159312227204845
4866,34,0,"41005021300",3749623.35488691,3763198.5499503,0.996392644479637
4866,34,0,"41005020200",13575.1950633848,3763198.5499503,0.00360735552036289
4884,34,0,"41005021300",4243388.54985696,4243388.54985696,1
4832,34,0,"41005021300",4239302.44723789,4239302.44723789,1
4874,34,0,"41005021300",3534257.72489017,5588062.34712411,0.632465692998052
4874,34,0,"41005020503",41406.3425553993,5588062.34712411,0.00740978535729992
4874,34,0,"41005021700",338219.697716938,5588062.34712411,0.060525398019405
4874,34,0,"41005020505",1674178.58196161,5588062.34712411,0.299599123625243
4876,34,0,"41005021300",1319573.74140979,3422603.44513045,0.385546781146157
4876,34,0,"41005021700",534248.997295191,3422603.44513045,0.156094331657178
4876,34,0,"41005020505",1568780.70642546,3422603.44513045,0.458358887196665
4889,34,0,"41005021300",2210712.94777661,3644260.11973298,0.606628746341682
4889,34,0,"41005021700",671816.852777124,3644260.11973298,0.184349313908566
4889,34,0,"41005020505",761730.319179252,3644260.11973298,0.209021939749752
4838,34,0,"41005021300",2214362.62432644,3559719.11299727,0.622061054267271
4838,34,0,"41005021700",850186.634092812,3559719.11299727,0.238835314558557
4838,34,0,"41005020505",495169.854578022,3559719.11299727,0.139103631174172
4854,34,0,"41005021300",1098760.68967617,4392234.90156365,0.250159819386028
4854,34,0,"41005021700",2061765.90637597,4392234.90156365,0.469411575788437
4854,34,0,"41005020505",1231708.30551151,4392234.90156365,0.280428604825535
4863,34,0,"41005021300",301827.96298808,4976548.45768811,0.0606500600876889
4863,34,0,"41005021700",3649707.70438454,4976548.45768811,0.733381325514117
4863,34,0,"41005020505",1025012.79031549,4976548.45768811,0.205968614398194
4839,34,0,"41005021700",3827985.51683574,4679762.0282906,0.817987216805981
4839,34,0,"41005020505",851776.51145486,4679762.0282906,0.182012783194019
4824,34,0,"41005021700",4368851.00051831,6102698.81619838,0.715888352366675
4824,34,0,"41005020505",1733847.81568006,6102698.81619838,0.284111647633325
4880,34,0,"41005021802",234190.236996439,6808805.61749327,0.0343952008843893
4880,34,0,"41005021700",5172526.16947166,6808805.61749327,0.75968186787156
4880,34,0,"41005020505",1402089.21102517,6808805.61749327,0.20592293124405
4834,34,0,"41005021802",505553.779399893,5163713.67556564,0.0979050759131245
4834,34,0,"41005021700",3698519.49212892,5163713.67556564,0.716251853705613
4834,34,0,"41005020505",959640.404036831,5163713.67556564,0.185843070381262
13215,34,0,"41005021802",684461.684179254,3745018.11848899,0.182765920624014
13215,34,0,"41005021700",2853614.06617459,3745018.11848899,0.761976037468664
13215,34,0,"41005020505",206942.368135145,3745018.11848899,0.0552580419073221
4852,34,0,"41005021802",1107247.49025313,4682810.66323012,0.236449339911893
4852,34,0,"41005021700",3570901.5003913,4682810.66323012,0.762555174060391
4852,34,0,"41005020505",4661.6725856858,4682810.66323012,0.000995486027716153
4850,34,0,"41005021802",863916.399243997,4039697.11850638,0.213856725863502
4850,34,0,"41005021700",2887042.14420688,4039697.11850638,0.714667971264717
4850,34,0,"41005021900",288738.575055505,4039697.11850638,0.071475302871781
4871,34,0,"41005021802",127587.642034856,2487075.91087998,0.0513002604692162
4871,34,0,"41005021700",1663865.22424431,2487075.91087998,0.669004599725146
4871,34,0,"41005021900",695623.044600809,2487075.91087998,0.279695139805638
4861,34,0,"41005021700",1573092.93954888,2030598.14667946,0.774694363885478
4861,34,0,"41005021900",457505.207130587,2030598.14667946,0.225305636114522
4836,34,0,"41005021700",3375687.48723786,3415894.25416642,0.988229504798187
4836,34,0,"41005021900",40206.7669285661,3415894.25416642,0.0117704952018129
1993,34,0,"41005021700",1170771.32735581,2543839.20442861,0.460237944803115
1993,34,0,"41005021900",1373067.87707279,2543839.20442861,0.539762055196885
14,34,0,"41005022000",650864.114033125,4111927.95696832,0.158286847640443
14,34,0,"41005021900",3461063.8429352,4111927.95696832,0.841713152359557
10,34,0,"41005022000",77396.2963406974,2135500.90500195,0.0362426895532628
10,34,0,"41005021700",262191.827771672,2135500.90500195,0.122777671111047
10,34,0,"41005021900",1795912.78088958,2135500.90500195,0.84097963933569
11,34,0,"41005022000",238908.700415736,2495389.3059803,0.0957400513992673
11,34,0,"41005021900",2256480.60556456,2495389.3059803,0.904259948600733
17,34,0,"41005022000",4028288.9488697,4549037.69713503,0.885525514859264
17,34,0,"41005021900",520748.748265333,4549037.69713503,0.114474485140736
4475,34,0,"41005022000",1453761.43975382,1929014.1978969,0.753629206741338
4475,34,0,"41005021900",475252.758143081,1929014.1978969,0.246370793258662
4467,34,0,"41005022000",1659478.74437027,2240438.6232067,0.740693687022361
4467,34,0,"41005021900",580959.878836429,2240438.6232067,0.259306312977639
4462,34,0,"41005022000",1547943.35356984,1884270.87327514,0.821507871041537
4462,34,0,"41005021900",336327.519705302,1884270.87327514,0.178492128958463
4456,34,0,"41005022000",3428526.10068425,8447400.81028159,0.405867577221064
4456,34,0,"41005021900",239731.406849934,8447400.81028159,0.0283793100663757
4456,34,0,"41005022301",4779143.30274741,8447400.81028159,0.56575311271256
126,34,0,"41005021900",480552.896087624,1721842.93171792,0.279092179219951
126,34,0,"41005022301",1241290.0356303,1721842.93171792,0.720907820780049
124,34,0,"41005021900",878307.952359094,1828676.92010424,0.480296952787606
124,34,0,"41005022301",950368.967745151,1828676.92010424,0.519703047212394
122,34,0,"41005021900",1129705.6307237,1857746.55320447,0.608105356877151
122,34,0,"41005022301",728040.92248077,1857746.55320447,0.391894643122849
135,34,0,"41005020600",28308.5876170854,6587246.83612823,0.0042974839597364
135,34,0,"41005021700",4441054.20664237,6587246.83612823,0.674189736186154
135,34,0,"41005021900",1413762.55250741,6587246.83612823,0.214621159291242
135,34,0,"41005022301",704121.489361367,6587246.83612823,0.106891620562867
3831,34,0,"41005020600",3834255.31519624,13614379.5231014,0.28163276252804
3831,34,0,"41005021700",29073.5426229789,13614379.5231014,0.00213550258193153
3831,34,0,"41005022301",8811783.85100652,13614379.5231014,0.647240943742924
3831,34,0,"41005022400",752776.104480936,13614379.5231014,0.0552927221694969
3831,34,0,"41005022302",186490.70979477,13614379.5231014,0.0136980689776075
10447,34,0,"41005020600",5666654.5163421,18503476.9396361,0.306248092443838
10447,34,0,"41005022400",12836822.423294,18503476.9396361,0.693751907556162
13873,34,0,"41005021500",174204.037612026,5943010.54236425,0.0293124227813878
13873,34,0,"41005022107",225575.581644168,5943010.54236425,0.0379564498558721
13873,34,0,"41005022201",2231528.74806696,5943010.54236425,0.375487933625507
13873,34,0,"41005021602",3311702.1750411,5943010.54236425,0.557243193737233
13874,34,0,"41005021602",4748840.10876554,4748840.10876554,1
13983,34,0,"41005021500",6862040.36215825,7851151.14895764,0.874017100418363
13983,34,0,"41005021602",989110.786799386,7851151.14895764,0.125982899581637
13984,34,0,"41005021500",6038521.21173704,7989220.60017976,0.755833580512368
13984,34,0,"41005021602",1950699.38844272,7989220.60017976,0.244166419487632
13805,34,0,"41005021000",4236327.30004561,7908470.91759369,0.535669580654486
13805,34,0,"41051008800",3672143.61754808,7908470.91759369,0.464330419345514
3081,34,0,"41005020900",2530014.18704466,7285920.56927544,0.347247017448101
3081,34,0,"41051000302",4755906.38223078,7285920.56927544,0.652752982551899
3672,34,1,"41051006300",447900.768025569,3636214.55254109,0.123177761255194
3672,34,1,"41005020800",3188313.78451552,3636214.55254109,0.876822238744806
12462,34,1,"41005020800",5534726.5550492,5534726.5550492,1
3657,34,1,"41005020900",859657.843340865,6461545.21231131,0.133042146281503
3657,34,1,"41005020800",5601887.36897044,6461545.21231131,0.866957853718497
3658,34,1,"41051000100",49207.3240157231,3697968.09110067,0.0133065842655978
3658,34,1,"41005020800",3648760.76708495,3697968.09110067,0.986693415734402
3652,34,1,"41005020900",2187678.12353985,3746242.22573106,0.583966009595906
3652,34,1,"41005020800",1558564.10219121,3746242.22573106,0.416033990404094
3797,34,1,"41005020900",1599.54910640482,5235781.17053177,0.000305503430014888
3797,34,1,"41051000200",2804930.7129472,5235781.17053177,0.535723442517808
3797,34,1,"41051000100",790624.919084381,5235781.17053177,0.151004194662337
3797,34,1,"41005020800",1638625.98939379,5235781.17053177,0.31296685938984
13771,34,1,"41005020900",840200.127016176,8496066.27895914,0.098892840454525
13771,34,1,"41051000200",4334127.24330712,8496066.27895914,0.510133407744331
13771,34,1,"41005020800",347095.059473531,8496066.27895914,0.040853619554867
13771,34,1,"41051000302",2974643.84916231,8496066.27895914,0.350120132246277
3083,34,1,"41005020900",2690604.07991427,6785674.93801372,0.396512374154759
3083,34,1,"41051000302",4095070.85809945,6785674.93801372,0.603487625845241
3086,34,1,"41005020900",3303867.30033492,6055697.96146458,0.545579935023026
3086,34,1,"41005021000",1599349.8936845,6055697.96146458,0.264106615597732
3086,34,1,"41051000302",1152480.76744516,6055697.96146458,0.190313449379241
3077,34,1,"41005020900",93309.6027060083,2219699.56036692,0.0420370415762862
3077,34,1,"41005021000",2126389.95766091,2219699.56036692,0.957962958423714
3079,34,1,"41005020900",33259.6778776277,4718365.65538496,0.0070489827001155
3079,34,1,"41005021000",151956.811892274,4718365.65538496,0.0322053912288143
3079,34,1,"41051000302",2787763.30919018,4718365.65538496,0.590832401047293
3079,34,1,"41051008800",1745385.85642488,4718365.65538496,0.369913225023777
13790,34,1,"41005021601",8561.10757009809,8024067.55643549,0.00106692865057347
13790,34,1,"41005021000",6095782.38955857,8024067.55643549,0.759687321509352
13790,34,1,"41051008800",1919724.05930683,8024067.55643549,0.239245749840075
13788,34,1,"41005021601",3187605.99007239,6173198.02943971,0.516362179679129
13788,34,1,"41005021000",1826422.94944186,6173198.02943971,0.295863333839565
13788,34,1,"41051008800",1159169.08992546,6173198.02943971,0.187774486481307
13786,34,1,"41005021601",6157796.45902939,7931866.51754167,0.776336369934006
13786,34,1,"41005021000",1774070.05851228,7931866.51754167,0.223663630065994
13784,34,1,"41005021601",2683773.53794491,7733021.70725747,0.347053666670324
13784,34,1,"41005021100",1495887.53974513,7733021.70725747,0.193441528599517
13784,34,1,"41005021000",2272849.93989232,7733021.70725747,0.293914853201465
13784,34,1,"41005021602",1280510.6896751,7733021.70725747,0.165589951528694
10447,34,1,"41005020600",5871354.30253932,18832273.7854136,0.311770865772297
10447,34,1,"41005022400",12960919.4828742,18832273.7854136,0.688229134227703
3842,34,1,"41005020600",3366000.01695125,14486160.2356279,0.232359711766321
3842,34,1,"41005021700",850151.492643682,14486160.2356279,0.0586871523450901
3842,34,1,"41005022301",9495037.12038961,14486160.2356279,0.655455756801384
3842,34,1,"41005022400",598345.052466185,14486160.2356279,0.0413045998893888
3842,34,1,"41005022302",176626.553177187,14486160.2356279,0.0121927791978156
121,34,1,"41005021700",2261245.54433408,5501073.68691209,0.411055309023388
121,34,1,"41005021900",2310782.28778672,5501073.68691209,0.420060231747927
121,34,1,"41005022301",929045.854791295,5501073.68691209,0.168884459228685
123,34,1,"41005021900",927365.869501465,1745996.36421002,0.531138488321568
123,34,1,"41005022301",818630.494708557,1745996.36421002,0.468861511678432
125,34,1,"41005021900",537964.976092904,1531224.73810649,0.351329862106427
125,34,1,"41005022301",993259.762013589,1531224.73810649,0.648670137893573
136,34,1,"41005022000",2763440.43911855,8462264.90899485,0.326560379382734
136,34,1,"41005021900",240121.426463594,8462264.90899485,0.0283755506411008
136,34,1,"41005022301",5458703.0434127,8462264.90899485,0.645064069976165
4463,34,1,"41005022000",2128765.14448279,2418999.49017483,0.880018847928298
4463,34,1,"41005021900",290234.345692034,2418999.49017483,0.119981152071702
4468,34,1,"41005022000",1227506.32365428,1666654.95158673,0.736508971149453
4468,34,1,"41005021900",439148.627932446,1666654.95158673,0.263491028850547
4472,34,1,"41005022000",2868645.00850638,3320147.52597425,0.864011308553107
4472,34,1,"41005021900",451502.517467876,3320147.52597425,0.135988691446893
16,34,1,"41005022000",3123131.00188735,4118748.09264192,0.75827191458171
16,34,1,"41005021900",995617.090754564,4118748.09264192,0.24172808541829
12,34,1,"41005022000",134774.730607906,2106081.79963185,0.0639931130079869
12,34,1,"41005021900",1971307.06902395,2106081.79963185,0.936006886992013
9,34,1,"41005022000",25400.1858951904,2285105.11730681,0.0111155437458066
9,34,1,"41005021700",525687.024494119,2285105.11730681,0.230049383948554
9,34,1,"41005021900",1734017.9069175,2285105.11730681,0.75883507230564
13,34,1,"41005022000",713572.484298433,4172881.83556975,0.1710023222359
13,34,1,"41005021900",3459309.35127131,4172881.83556975,0.8289976777641
1994,34,1,"41005021700",791024.760942281,2345098.95748909,0.337309757618601
1994,34,1,"41005021900",1554074.19654681,2345098.95748909,0.662690242381399
4835,34,1,"41005021700",3577344.92930176,3585823.82824997,0.997635439063846
4835,34,1,"41005021900",8478.89894821153,3585823.82824997,0.0023645609361544
4860,34,1,"41005021700",1580025.2706417,1947257.60530562,0.811410501793224
4860,34,1,"41005021900",367232.334663915,1947257.60530562,0.188589498206776
4870,34,1,"41005021802",124461.281987349,2653414.05717148,0.0469060912867945
4870,34,1,"41005021700",1731407.04044196,2653414.05717148,0.652520489880733
4870,34,1,"41005021900",797545.734742173,2653414.05717148,0.300573418832472
4849,34,1,"41005021802",849367.600312605,3911649.84768223,0.217137942655036
4849,34,1,"41005021700",2733714.4203064,3911649.84768223,0.698864808138748
4849,34,1,"41005021900",328567.827063221,3911649.84768223,0.083997249206216
4851,34,1,"41005021802",1475889.35884397,6537263.38441561,0.225765625775823
4851,34,1,"41005021700",5003932.25934544,6537263.38441561,0.765447552759534
4851,34,1,"41005020505",57441.766226208,6537263.38441561,0.00878682146464303
4833,34,1,"41005021802",865379.595457056,5223265.70141287,0.165677881411044
4833,34,1,"41005021700",3856285.55304806,5223265.70141287,0.738290137529276
4833,34,1,"41005020505",501600.552907753,5223265.70141287,0.0960319810596794
4881,34,1,"41005021802",275935.04864504,3313726.53242515,0.0832703139335691
4881,34,1,"41005021700",2349272.94600376,3313726.53242515,0.708951967827123
4881,34,1,"41005020505",688518.537776351,3313726.53242515,0.207777718239308
4879,34,1,"41005021802",152983.674559207,5418201.88468674,0.0282351373786162
4879,34,1,"41005021700",4184578.2483056,5418201.88468674,0.772318628460913
4879,34,1,"41005020505",1080639.96182194,5418201.88468674,0.199446234160471
4864,34,1,"41005021700",3852678.27465771,5229995.95885482,0.736650334907965
4864,34,1,"41005020505",1377317.68419711,5229995.95885482,0.263349665092035
4844,34,1,"41005021700",2166362.57260181,3098117.01396265,0.699251371990925
4844,34,1,"41005020505",931754.441360838,3098117.01396265,0.300748628009075
4878,34,1,"41005021700",2837983.69640846,3109244.70193604,0.912756623703925
4878,34,1,"41005020505",271261.005527585,3109244.70193604,0.0872433762960754
4862,34,1,"41005021300",313710.11296836,4291593.83380231,0.0730987425924264
4862,34,1,"41005021700",3098177.47316968,4291593.83380231,0.721917682136457
4862,34,1,"41005020505",879706.247664277,4291593.83380231,0.204983575271117
4853,34,1,"41005021300",855252.649816824,4022381.77847359,0.212623439772387
4853,34,1,"41005021700",1993376.60667153,4022381.77847359,0.495571210405586
4853,34,1,"41005020505",1173752.52198523,4022381.77847359,0.291805349822027
4837,34,1,"41005021300",2420992.03030338,3969740.66749036,0.60986150811557
4837,34,1,"41005021700",1002426.71394774,3969740.66749036,0.252516926900787
4837,34,1,"41005020505",546321.923239234,3969740.66749036,0.137621564983643
4888,34,1,"41005021300",2322896.2926336,3825809.66603749,0.607164625374448
4888,34,1,"41005021700",734117.13408596,3825809.66603749,0.191885430318939
4888,34,1,"41005020505",768796.239317936,3825809.66603749,0.200949944306613
4875,34,1,"41005021300",1827588.56040706,5015335.9750089,0.364400026142578
4875,34,1,"41005021700",782857.559626587,5015335.9750089,0.156092745037923
4875,34,1,"41005020505",2404889.85497526,5015335.9750089,0.479507228819499
4867,34,1,"41005021300",3927966.50252454,4571001.81937128,0.859322891948621
4867,34,1,"41005020503",1418.499933561,4571001.81937128,0.000310325830007241
4867,34,1,"41005021700",99460.5188009282,4571001.81937128,0.0217590197359861
4867,34,1,"41005020505",542156.298112252,4571001.81937128,0.118607762485385
4831,34,1,"41005021300",3156818.73691873,3156818.73691873,1
4883,34,1,"41005021300",4284057.90239751,4284057.90239751,1
4865,34,1,"41005021300",3984387.2388995,3989704.73364697,0.998667195919883
4865,34,1,"41005020200",5317.49474746827,3989704.73364697,0.00133280408011737
4857,34,1,"41005021300",4196180.97842219,4214426.53633995,0.995670690244465
4857,34,1,"41005020200",18245.5579177632,4214426.53633995,0.00432930975553525
4822,34,1,"41005021300",4044913.49375898,4054289.11022507,0.997687482019366
4822,34,1,"41005020200",9375.61646608338,4054289.11022507,0.00231251798063383
4840,34,1,"41005021300",1796677.41244972,3609929.22299317,0.497704331986876
4840,34,1,"41005021200",1788051.27849803,3609929.22299317,0.495314774347701
4840,34,1,"41005020200",18485.3475837086,3609929.22299317,0.00512069529395968
4840,34,1,"41005020100",6715.18446170987,3609929.22299317,0.00186019837146336
4891,34,1,"41005021300",34711.5421689407,6080986.10233287,0.00570820942274874
4891,34,1,"41005021200",4921003.76313835,6080986.10233287,0.809244369305578
4891,34,1,"41005020100",1125270.79702558,6080986.10233287,0.185047421271673
4846,34,1,"41051006300",433869.384286424,7536522.68960134,0.0575689083886212
4846,34,1,"41005021200",5406163.27833997,7536522.68960134,0.717328601133149
4846,34,1,"41005020100",1696490.02697495,7536522.68960134,0.22510249047823
4819,34,1,"41005021200",6235241.59677992,6864442.20626896,0.908339149696034
4819,34,1,"41005021400",629200.609489043,6864442.20626896,0.0916608503039656
4892,34,1,"41051006300",3102.84370317653,10056784.7456486,0.000308532377062071
4892,34,1,"41005021200",3607831.78300559,10056784.7456486,0.358746047991795
4892,34,1,"41005021400",2285015.7427141,10056784.7456486,0.227211360340868
4892,34,1,"41005020800",4056538.46071828,10056784.7456486,0.403363357505835
4892,34,1,"41005021500",104295.915507432,10056784.7456486,0.0103707017844405
8223,34,1,"41005020900",25702.2402766426,3452806.15420706,0.00744387003751305
8223,34,1,"41005020800",3427103.91393042,3452806.15420706,0.992556129962487
3435,34,1,"41005021100",2491337.55720262,5237745.43141498,0.475650752757104
3435,34,1,"41005021602",2746407.87421236,5237745.43141498,0.524349247242896
3424,34,1,"41005021100",2899468.0389708,4966771.41994486,0.583773198687485
3424,34,1,"41005021602",2067303.38097407,4966771.41994486,0.416226801312515
3427,34,1,"41005021100",2567936.94992522,3906918.72372269,0.65727933737981
3427,34,1,"41005021602",1338981.77379747,3906918.72372269,0.34272066262019
3431,34,1,"41005021100",1258383.37512691,2289559.84540182,0.549618031454452
3431,34,1,"41005021602",1031176.47027491,2289559.84540182,0.450381968545548
3433,34,1,"41005021100",2054879.03480265,3408083.54285182,0.602942682878942
3433,34,1,"41005021500",654256.519063184,3408083.54285182,0.191971972176396
3433,34,1,"41005021602",698947.98898599,3408083.54285182,0.205085344944661
3429,34,1,"41005021100",757518.803075259,4119010.55920886,0.18390795366661
3429,34,1,"41005021500",2748483.7163199,4119010.55920886,0.667267946224396
3429,34,1,"41005021602",613008.039813707,4119010.55920886,0.148824100108995
2498,34,1,"41005021100",43923.4506992889,9528060.98367476,0.00460990444693277
2498,34,1,"41005021500",8094629.41299568,9528060.98367476,0.849556843398138
2498,34,1,"41005021602",1389508.11997979,9528060.98367476,0.14583325215493
1934,34,1,"41005021500",6764613.53609667,8461090.47740185,0.799496655208192
1934,34,1,"41005022107",5.01182955477209,8461090.47740185,5.92338489720427e-07
1934,34,1,"41005021602",1696471.92947563,8461090.47740185,0.200502752453318
1939,34,1,"41005021500",3274.42410399991,2605979.39366073,0.00125650421947512
1939,34,1,"41005021602",2602704.96955673,2605979.39366073,0.998743495780525
1935,34,1,"41005021500",113111.744650564,3008255.30021828,0.0376004472234643
1935,34,1,"41005021602",2895143.55556772,3008255.30021828,0.962399552776536
12921,34,1,"41005022107",1323677.29295408,8076563.13095643,0.163891159084809
12921,34,1,"41005022201",6546943.50811231,8076563.13095643,0.810610082773787
12921,34,1,"41005022206",205942.329890036,8076563.13095643,0.0254987581414037
13247,34,1,"41005022107",4088262.60908283,11333098.2981079,0.360736534841967
13247,34,1,"41005022201",523043.730120943,11333098.2981079,0.04615187447975
13247,34,1,"41005022206",462468.421961629,11333098.2981079,0.0408068835014729
13247,34,1,"41005022205",6259323.53694247,11333098.2981079,0.55230470717681
13248,34,1,"41005022107",1424022.27480432,3766461.41582905,0.378079613087148
13248,34,1,"41005022201",1678986.80418297,3766461.41582905,0.445772999857851
