"","stop_id","rte","dir","MedInc_17","MedHomeVal_17","MedRentVal_17","OwnShare_17","WhiteShare_17","BlackShare_17","HispShare_17","AsOthShare_17","RentCBShare_17","PovRate_17","BachShare_17"
"3552",5875,80,1,67414.516687568,253858.639964856,1201.54701754253,67.191997403493,74.195374313463,3.85690093202153,11.9442593654633,10.0034614508057,62.4695859665239,16.1028119620502,25.1746075793091
"3553",5865,80,1,72041.0612730254,241775.526040223,1299.0706273911,71.5902999405426,84.6115030677661,1.59433625490822,6.31799044175173,7.47616654266989,44.5931280005392,13.9873531247445,27.7783775581792
"3554",5872,80,1,74459.1643234859,323735.759355161,1500.64769396283,72.5846894081229,85.8917036636092,1.12945595849332,7.31824269849718,5.66060282806003,62.5618605801266,8.69770582659715,24.8898859580979
"3555",3106,80,1,52992.4918040055,219436.571185859,1145.24844120023,56.9725386816817,72.3512013580579,3.58942921701493,15.7103438436292,8.34902326175103,66.1043657992254,20.5699102173487,17.9146082505074
"3556",3101,80,1,58187.4587177468,240141.039309332,1159.53786853948,59.8361277592535,75.1166281504164,2.56888530914387,15.7214318311837,6.59305603807348,72.2296261179148,19.6375706880177,19.2286457468031
"3557",8776,80,1,65351.6733937953,265106.219407394,1140.73393174747,61.8091950292951,75.8169623142815,2.72787139542075,15.1168305826088,6.33833662721616,56.7285336478493,10.8584150856115,24.0266838671611
"3558",4720,80,1,53714.3077469686,232958.755390561,1103.37177415674,54.50366201476,68.9297484356664,2.31365486749706,20.6046193823204,8.15197683886073,55.3473371444875,18.222141706765,20.9291989217389
"3559",4518,80,1,46666.4821139403,211576.35556992,1091.71846091806,50.7651504501753,65.6976474817601,2.19791777696952,22.9891075276839,9.11532594210799,58.2129732179566,23.5583964415646,18.3157842681058
"3560",4528,80,1,46747.1462514963,216481.764212386,1063.01575586665,49.2300689735133,67.9161333027119,2.98758133625773,19.718550367331,9.37773350706057,59.0235043875395,21.9072242616164,19.3034027681342
"3561",8461,80,1,50417.9231928243,258056.542690758,989.999999999999,49.2545515555493,70.6309163132206,0.954695993315701,20.4060138809141,8.00837812227404,61.357043217112,20.4803430355325,24.1212734805679
"3562",10657,80,1,63842.3342668972,281844.134997612,1050.11452601654,65.8852631722176,73.9893779928416,1.82267184822459,17.7217297322908,6.46621766129887,53.7809366001634,10.8352720452115,29.1985696018173
"3563",10654,80,1,35212,231800,990,27.19192,68.96674,0.9731069,23.65534,6.404812,66.57272,30.00179,22.96675
"3564",5870,80,1,68892.558591053,249998.448330406,1232.70287895763,68.5971228343379,77.5230143019217,3.1340795390039,10.1468355914311,9.19606670777637,56.758595080871,15.4269864622887,26.0064338083059
"3565",5868,80,1,72044.641760315,241766.174906774,1299.14610100624,71.5937037910921,84.6195641197938,1.59258525393574,6.31363626683842,7.47421066671786,44.5792933925832,13.9857159691225,27.7803926182618
"3566",4638,80,1,54387.3473181257,242975.36054254,1050.3325997637,59.1187974896025,68.1939422613153,1.39917796030811,21.2469253497277,9.15995795544876,57.456094111867,18.8206691067711,21.297397155485
"3567",10859,80,1,41073.3355304205,228432.068808784,990,33.3621402309632,67.4553827700381,1.72500022521551,23.6772391211276,7.14238022723387,64.4234009185748,24.4267929521028,22.1239649534179
"3568",4521,80,1,52907.0052185963,263830.22073413,990,53.1213761699913,71.1388513738903,0.868647722327247,19.7347056431816,8.25780030724535,60.5184725645294,19.1301522531292,24.4511477225857
"3569",13468,80,1,57585.8657862225,237743.399077764,1157.88310949567,59.5045154551788,74.79638333682,2.68706739027732,15.720147808581,6.79640237064751,71.5203023873396,19.7455384344806,19.0764762175924
"3570",13469,80,1,59374.5331347199,244872.107829018,1162.80307001415,60.4904713558831,75.7485412023625,2.33568621768727,15.7239654885833,6.19180925385291,73.6292769611924,19.424526712651,19.5289095060717
"3571",13473,80,1,60298.4847257204,276811.78968683,1003.43653187285,63.2237982611387,72.3832788318107,1.05268170748728,18.188622478812,8.37542200094484,57.31984986935,14.236567378623,25.9272861577236
"3572",13314,80,1,69583.7071728905,311663.540461941,1122.62855930756,83.1306155365282,84.4563494491102,1.62521437380347,6.56184528394881,7.35659384889762,34.8574660153404,10.9294911951933,31.6882190522248
"3573",13506,80,1,36289.6981040808,231213.806898221,990.730316051179,28.3400999537081,68.7236016598904,1.13428932965336,23.6196033686169,6.52250511876099,66.173189709083,28.9706655087531,22.8102152936363
"3574",13332,80,1,73288.0552217328,246132.611123034,1310.4040628119,74.4403870054202,88.064023048873,0.844049991524187,4.47231213756179,6.61961200846696,37.4679863782764,12.9155654819176,29.1150959497114
"3575",13315,80,1,68900.882623863,295168.135639032,1144.57463124088,81.1765774006376,82.4559928638914,1.66104201218348,7.99394895100113,7.88901856122261,35.0342686336054,11.518777653143,30.5346141893456
"3576",13569,80,1,57655.4221530628,233733.021828001,1114.74228151628,57.1345588620557,71.693616354447,2.69197788931668,16.5881106206883,9.02629545179843,49.495875643334,13.6604853241962,23.0960164144002
"3577",5409,80,1,64064.6776668112,256079.028942686,1173.40825162425,63.954407484887,74.4304561337955,3.08990078520721,14.5760321067037,7.90361107914889,71.9694486809231,17.8255187078253,22.2982467365091
"3578",13031,80,1,50980.0846560215,233632.134411934,1029.44647806701,48.562025274084,67.0221620135468,4.18360362941763,18.8374935983422,9.95674119546055,61.5313968051882,17.0436953419032,20.1460738847688
"3579",10878,80,1,54328.5817264727,237041.503562128,1097.7347930459,53.076167620496,74.3535220714701,3.32730521718846,14.7575868103613,7.56158797903316,70.0877742486899,21.7657321317378,19.0781879194716
"3580",3104,80,1,47720.492436343,221295.329122419,1035.41309210557,45.4382453721684,71.9492834485562,4.62575597738507,13.919363247698,9.50559774692169,64.3730499666192,24.1897578947003,18.1187287585749
"3581",3099,80,1,48714.5818298665,223664.108403665,1044.78847115556,46.5872579175891,72.3109656246896,4.4304232462351,14.04546159723,9.21315020175148,65.232745794913,23.8250990357185,18.2630652125013
"3582",8199,80,1,35212,231800,990,27.19192,68.96674,0.9731069,23.65534,6.404812,66.57272,30.00179,22.96675
"3583",198,1,0,79063.2625285738,531902.573168667,1408.10953995147,43.0907224052004,74.0688482064945,2.92435837792018,5.77181021490504,17.2349757265202,54.861223026392,14.2635122829141,75.6813053131807
"3584",185,1,0,87843.2626966579,535903.518407473,1401.63765997881,46.3412739227754,77.0898411883244,2.885908741683,5.91690519199506,14.1073402442241,50.2284741804018,12.4089320724043,76.2147910783947
"3585",173,1,0,90000.6424247323,480051.087353856,1489.43292910408,43.453519078351,77.9793536719929,2.62275561245913,7.67132159024632,11.7265681822182,46.66029959192,11.2250857768336,74.1217116476405
"3586",155,1,0,103478.274035697,544929.965014596,1290.58794979917,57.1443600450867,83.5154645307107,3.76064590628259,3.43554459137763,9.28833771103516,54.4837440821742,8.69751070264303,78.1066888900041
"3587",199,1,0,92289.4346697816,396163.559763751,1407.42046535285,71.889158929153,86.6111401283796,3.23834039342347,3.07629723354442,7.07422247934586,32.4766703158716,8.46631514105646,67.1774049678056
"3588",9033,1,0,70486.0913202649,389533.655993013,1098.04978232344,51.8154618120872,88.6750531918943,2.59728550908425,3.90787516571348,4.8197843070306,50.6831689110692,13.1058258725561,63.9290734884859
"3589",1056,1,0,100250.504840448,437185.123145855,1110.9926059373,66.5592794615286,85.2670111149439,3.83570052968582,3.70539638800779,7.19189096706678,38.0409675306152,5.40785725127185,69.094564498669
"3590",6026,1,0,103086.827276081,479369.78640145,1161.0103471549,65.4599633278598,85.6121933846416,3.69282951191479,3.38758711950914,7.30738657787967,44.2253196071461,6.08137557547386,72.4397354049533
"3591",6024,1,0,95249.608039154,478616.616767191,1154.15356490983,69.5076972577599,89.039948124605,1.68161867755814,4.85489197192351,4.42354069838498,45.6104591993901,7.3322237708692,69.1596977555496
"3592",6034,1,0,78607.9994626106,431021.446421202,1116.91415694434,59.4224009191607,86.5260028274827,2.70780511516281,5.81596172208104,4.95023003141256,51.8085698342415,11.2986400855004,64.2016720846333
"3593",966,1,0,76279.8449504243,423689.796595627,1110.43984264995,58.0634042765045,85.6218429059321,3.02238206629767,6.15352600270393,5.20224891356585,52.812714124067,11.8360285330092,63.2171131499719
"3594",6043,1,0,67808.0784484842,399111.003307168,1087.22723651328,53.6908396025981,81.1097025032285,4.4695582549375,8.01164177015025,6.40909853977505,57.2578639795141,13.7948454129265,58.9316244051454
"3595",6049,1,0,81810.898471048,377440.005456769,1113.61809447146,68.2902038631808,84.4477328394786,1.31050729151169,5.77876690801255,8.46298725164782,50.5277606887098,6.49978682789884,66.3355419488494
"3596",6050,1,0,81944.2533328757,377789.660402353,1116.43300612724,68.351065976941,84.5054568947741,1.30602852912525,5.75913183888797,8.42937708024851,50.45599704063,6.48341542162654,66.3547029767528
"3597",6051,1,0,98181.9118723984,420364.618189733,1459.18447134695,75.7618060706065,91.5340982698134,0.760681975471376,3.36831126080528,4.33690921550436,41.7178558352708,4.48998750142855,68.6878029784909
